club_id,club_name,league,manager_name,season,start_date,end_date,fired,mid_season_fire,hire_type,reason
9241,Diósgyőri VTK,Nemzeti Bajnokság,Dragan Vukmir,2021/2022,2022-04-08,2022-08-23,True,True,Permanent,inferred
9241,Diósgyőri VTK,Nemzeti Bajnokság,Elemér Kondás,2020/2021,2021-05-25,2022-04-07,True,True,Permanent,inferred
9241,Diósgyőri VTK,Nemzeti Bajnokság,Zoran Zekic,2020/2021,2021-01-07,2021-05-21,False,False,Permanent,inferred
9241,Diósgyőri VTK,Nemzeti Bajnokság,Gergely Geri,2020/2021,2020-12-08,2021-01-07,True,True,Permanent,inferred
9241,Diósgyőri VTK,Nemzeti Bajnokság,Tamás Feczkó,2019/2020,2019-09-04,2020-12-08,True,True,Permanent,inferred
9241,Diósgyőri VTK,Nemzeti Bajnokság,Fernando,2017/2018,2018-04-23,2019-09-02,True,True,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Aurél Csertői,2024/2025,2024-09-09,,False,False,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Mihály Tóth,2024/2025,2024-07-01,2024-09-04,True,True,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Milan Milanovic,2023/2024,2024-02-14,2024-06-30,False,False,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Attila Kuttor,2022/2023,2022-09-14,2024-02-13,True,True,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Gábor Híres,2022/2023,2022-09-06,2022-09-14,True,True,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Attila Supka,2021/2022,2021-10-06,2022-09-06,True,True,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Attila Pintér,2020/2021,2020-11-11,2021-10-04,True,True,Permanent,inferred
24032,Mezőkövesd Zsóry FC,Nemzeti Bajnokság,Attila Kuttor,2017/2018,2017-10-17,2020-11-10,True,True,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Damir Krznar,2024/2025,2025-05-05,2025-11-09,True,True,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Bartosz Grzelak,2024/2025,2024-07-01,2025-05-03,False,False,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Géza Mészöly,2023/2024,2024-02-08,2024-06-30,False,False,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Nebojsa Vignjevic,2022/2023,2023-03-23,2024-02-08,True,True,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Milos Kruscic,2021/2022,2022-01-13,2023-03-23,True,True,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Michael Oenning,2020/2021,2020-12-23,2021-12-31,True,True,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Predrag Rogan,2019/2020,2020-06-01,2020-12-23,True,True,Permanent,inferred
708,Újpest FC,Nemzeti Bajnokság,Nebojsa Vignjevic,2013/2014,2013-10-23,2020-06-01,False,False,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Máté Gerliczki,2024/2025,2025-05-31,2025-09-30,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Attila Révész,2024/2025,2024-08-07,2025-06-30,False,False,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Tamás Feczkó,2023/2024,2023-11-06,2024-08-06,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Felipe Matos,2023/2024,2023-09-04,2024-01-01,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,János Mátyus,2023/2024,2023-09-04,2023-11-07,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Máté Gerliczki,2023/2024,2023-08-12,2023-09-03,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Milos Kruscic,2022/2023,2023-03-27,2023-08-12,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,László Török,2021/2022,2022-06-28,2023-03-27,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Gábor Erős,2021/2022,2021-11-10,2022-06-30,False,False,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,João Janeiro,2020/2021,2021-05-20,2021-11-09,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Attila Supka,2020/2021,2020-07-08,2021-05-11,False,False,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Tamás Bódog,2019/2020,2020-02-06,2020-06-29,False,False,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,László Dajka,2019/2020,2019-10-16,2020-02-04,True,True,Permanent,inferred
30613,Kisvárda FC,Nemzeti Bajnokság,Vasile Miriuta,2018/2019,2019-06-13,2019-10-08,True,True,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,István Mihalecz,2024/2025,2025-04-24,2025-06-16,False,False,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Gábor Márton,2023/2024,2023-11-13,2025-04-23,True,True,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Gábor Boér,2022/2023,2023-04-24,2023-11-12,True,True,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Ricardo Moniz,2022/2023,2022-07-01,2023-04-24,True,True,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Balázs Molnár,2021/2022,2022-03-28,2022-06-30,False,False,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Róbert Waltner,2020/2021,2021-03-15,2022-03-27,True,True,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Gábor Boér,2020/2021,2020-07-12,2021-03-15,True,True,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Gábor Márton,2019/2020,2020-02-10,2020-06-30,False,False,Permanent,inferred
1391,Zalaegerszegi TE FC,Nemzeti Bajnokság,Barna Dobos,2018/2019,2018-09-06,2020-02-10,True,True,Permanent,inferred
12163,Paksi FC,Nemzeti Bajnokság,György Bognár,2022/2023,2023-02-14,,False,False,Permanent,inferred
12163,Paksi FC,Nemzeti Bajnokság,Róbert Waltner,2022/2023,2022-07-01,2023-02-13,True,True,Permanent,inferred
12163,Paksi FC,Nemzeti Bajnokság,György Bognár,2020/2021,2020-09-22,2022-05-15,False,False,Permanent,inferred
12163,Paksi FC,Nemzeti Bajnokság,Gábor Osztermájer,2019/2020,2019-11-05,2020-09-22,True,True,Permanent,inferred
12163,Paksi FC,Nemzeti Bajnokság,Tomislav Sivic,2018/2019,2019-05-27,2019-11-03,True,True,Permanent,inferred
6056,Kaposvári Rákóczi FC,Nemzeti Bajnokság,Gyula Jeney,2024/2025,2025-01-15,,False,False,Permanent,inferred
6056,Kaposvári Rákóczi FC,Nemzeti Bajnokság,Tibor Székely,2023/2024,2024-01-03,2025-01-14,True,True,Permanent,inferred
6056,Kaposvári Rákóczi FC,Nemzeti Bajnokság,Rudolf Horváth,2021/2022,2022-06-29,2023-12-31,True,True,Permanent,inferred
6056,Kaposvári Rákóczi FC,Nemzeti Bajnokság,Tamás Nagy,2021/2022,2021-07-01,2022-06-29,False,False,Permanent,inferred
6056,Kaposvári Rákóczi FC,Nemzeti Bajnokság,Péter Várhidi,2020/2021,2020-09-07,2021-04-27,True,True,Permanent,inferred
6056,Kaposvári Rákóczi FC,Nemzeti Bajnokság,Róbert Waltner,2017/2018,2017-09-27,2020-09-06,True,True,Permanent,inferred
634,MTK Budapest,Nemzeti Bajnokság,Dávid Horváth,2022/2023,2022-10-24,2025-12-31,True,True,Permanent,inferred
634,MTK Budapest,Nemzeti Bajnokság,György Bognár,2021/2022,2022-05-17,2022-10-23,True,True,Permanent,inferred
634,MTK Budapest,Nemzeti Bajnokság,Dávid Horváth,2021/2022,2022-04-23,2022-06-30,False,False,Permanent,inferred
634,MTK Budapest,Nemzeti Bajnokság,Gábor Márton,2021/2022,2021-11-12,2022-04-23,True,True,Permanent,inferred
634,MTK Budapest,Nemzeti Bajnokság,Vaszilisz Teodoru,2021/2022,2021-10-04,2021-11-12,True,True,Permanent,inferred
634,MTK Budapest,Nemzeti Bajnokság,Giovanni Costantino,2020/2021,2021-05-18,2021-10-04,True,True,Permanent,inferred
634,MTK Budapest,Nemzeti Bajnokság,Michael Boris,2018/2019,2019-06-01,2021-05-18,False,False,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Géza Mészöly,2024/2025,2025-03-18,2025-11-10,True,True,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Márk Nikházi,2024/2025,2024-10-10,2025-03-17,True,True,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Márk Nikházi,2024/2025,2024-08-22,2024-10-09,True,True,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,László Dajka,2023/2024,2024-02-20,2024-08-21,True,True,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Gábor Erős,2022/2023,2023-06-07,2024-02-19,True,True,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,János Mátyus,2022/2023,2022-08-23,2023-06-06,False,False,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Csaba Csizmadia,2021/2022,2021-10-19,2022-08-22,True,True,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Gábor Boér,2020/2021,2021-05-25,2021-10-18,True,True,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Bálint Pacsi,2020/2021,2021-04-27,,False,False,Permanent,inferred
28410,Budafoki MTE,Nemzeti Bajnokság,Csaba Csizmadia,2019/2020,2019-07-01,2021-04-25,True,True,Permanent,inferred
22610,Gyirmót FC Győr,Nemzeti Bajnokság,Ádám Weitner,2024/2025,2025-06-13,,False,False,Permanent,inferred
22610,Gyirmót FC Győr,Nemzeti Bajnokság,Szabolcs Schindler,2024/2025,2025-04-11,2025-06-30,False,False,Permanent,inferred
22610,Gyirmót FC Győr,Nemzeti Bajnokság,Zsolt Tamási,2023/2024,2023-09-25,2025-04-10,True,True,Permanent,inferred
22610,Gyirmót FC Győr,Nemzeti Bajnokság,Csaba Csizmadia,2023/2024,2023-07-01,2023-09-25,True,True,Permanent,inferred
22610,Gyirmót FC Győr,Nemzeti Bajnokság,Aurél Csertői,2018/2019,2019-06-08,2023-06-30,False,False,Permanent,inferred
12423,Kecskeméti TE,Nemzeti Bajnokság,Zoltán Gera,2024/2025,2024-10-16,2025-08-26,True,True,Permanent,inferred
12423,Kecskeméti TE,Nemzeti Bajnokság,István Szabó,2020/2021,2021-06-01,2024-10-15,True,True,Permanent,inferred
12423,Kecskeméti TE,Nemzeti Bajnokság,Zsolt Gombos,2019/2020,2020-01-01,2021-05-02,False,False,Permanent,inferred
12423,Kecskeméti TE,Nemzeti Bajnokság,Zoran Kuntic,2018/2019,2019-06-06,2019-12-31,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Gábor Erős,2024/2025,2025-06-05,,False,False,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Attila Pintér,2024/2025,2024-09-06,2025-06-04,False,False,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,András László,2024/2025,2024-08-22,2024-09-05,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Zoltán Gera,2023/2024,2024-02-27,2024-08-21,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Szilárd Desits,2022/2023,2023-06-15,2024-02-26,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Szilárd Desits,2022/2023,2023-04-06,2023-06-14,False,False,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Elemér Kondás,2022/2023,2022-09-06,2023-04-06,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Attila Kuttor,2020/2021,2021-06-02,2022-09-06,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Szabolcs Schindler,2020/2021,2020-09-09,2021-05-30,False,False,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,András Tóth,2020/2021,2020-08-28,2020-09-08,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Ferenc Bene,2019/2020,2019-12-24,2020-08-27,True,True,Permanent,inferred
5378,Vasas FC,Nemzeti Bajnokság,Károly Szanyó,2018/2019,2018-11-12,2019-12-23,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Balázs Borbély,2023/2024,2024-04-25,,False,False,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Sergey Kuznetsov,2023/2024,2024-02-24,2024-04-24,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Antonio Muñoz,2022/2023,2023-03-22,2024-02-24,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Krisztián Timár,2021/2022,2022-06-30,2023-03-21,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,László Klausz,2020/2021,2021-06-02,2022-06-22,False,False,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Barna Dobos,2020/2021,2021-03-22,2021-06-01,False,False,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Sándor Csató,2020/2021,2020-09-02,2021-03-21,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,József Király,2020/2021,2020-08-25,2020-09-01,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Péter Tuifel,2020/2021,2020-07-01,2020-08-24,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Elemér Kondás,2019/2020,2019-12-03,2020-03-29,True,True,Permanent,inferred
6055,ETO FC Győr,Nemzeti Bajnokság,Gábor Boér,2018/2019,2019-05-20,2019-12-03,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,István Szabó,2024/2025,2025-04-08,2025-10-28,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Krisztián Timár,2022/2023,2023-06-16,2025-04-07,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Tivadar Fekete,2022/2023,2023-03-24,2023-06-30,False,False,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Ede Visinka,2022/2023,2022-12-14,2023-03-24,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Ronald Lengyel,2022/2023,2022-12-02,2022-12-13,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Géza Huszák,2022/2023,2022-08-15,2022-12-01,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Tamás Feczkó,2021/2022,2021-10-20,2022-08-14,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Sergey Patsay,2020/2021,2021-05-19,2021-10-19,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,György Gálhidi,2019/2020,2020-05-01,2021-04-30,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Ronald Lengyel,2019/2020,2019-11-13,2020-04-26,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Ronald Lengyel,2019/2020,2019-11-07,2019-11-12,True,True,Permanent,inferred
6058,Nyíregyháza Spartacus,Nemzeti Bajnokság,Zoran Spisljak,2018/2019,2018-12-20,2019-11-06,True,True,Permanent,inferred
301,FCSB,Liga I,Elias Charalambous,2022/2023,2023-03-30,2026-03-09,True,True,Permanent,inferred
301,FCSB,Liga I,Mihai Pintilii,2022/2023,2023-03-03,2023-03-29,True,True,Permanent,inferred
301,FCSB,Liga I,Leonard Strizu,2022/2023,2022-11-30,2023-03-02,True,True,Permanent,inferred
301,FCSB,Liga I,Mihai Pintilii,2022/2023,2022-11-01,2022-11-30,True,True,Permanent,inferred
301,FCSB,Liga I,Nicolae Dică,2022/2023,2022-07-26,2022-11-01,True,True,Permanent,inferred
301,FCSB,Liga I,Anton Petrea,2021/2022,2021-11-16,2022-07-25,False,False,Permanent,inferred
301,FCSB,Liga I,Edward Iordănescu,2021/2022,2021-08-18,2021-11-14,True,True,Permanent,inferred
301,FCSB,Liga I,Dinu Todoran,2020/2021,2021-05-26,2021-08-18,True,True,Permanent,inferred
301,FCSB,Liga I,Anton Petrea,2020/2021,2020-07-15,2021-05-26,False,False,Permanent,inferred
301,FCSB,Liga I,Bogdan Vintilă,2019/2020,2019-08-23,2020-07-13,False,False,Permanent,inferred
301,FCSB,Liga I,Vergil Andronache,2019/2020,2019-08-03,2019-08-22,True,True,Permanent,inferred
301,FCSB,Liga I,Bogdan Andone,2019/2020,2019-07-01,2019-08-02,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Dan Petrescu,2023/2024,2024-04-30,2025-08-21,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Francisc Dican,2023/2024,2024-04-06,2024-04-30,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Adrian Mutu,2023/2024,2024-01-24,2024-04-03,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Andrea Mandorlini,2022/2023,2023-06-16,2024-01-24,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Dan Petrescu,2021/2022,2021-08-31,2023-06-08,False,False,Permanent,inferred
7769,CFR Cluj,Liga I,Ovidiu Ceclan,2021/2022,2021-08-28,2021-08-31,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Marius Șumudică,2020/2021,2021-06-02,2021-08-28,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Edward Iordănescu,2020/2021,2020-12-04,2021-06-02,False,False,Permanent,inferred
7769,CFR Cluj,Liga I,Valeriu Bordeanu,2020/2021,2020-12-01,2020-12-04,True,True,Permanent,inferred
7769,CFR Cluj,Liga I,Dan Petrescu,2018/2019,2019-03-22,2020-11-30,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Mirel Rădoi,2024/2025,2025-01-29,2025-11-10,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Constantin Gâlcă,2023/2024,2024-04-17,2025-01-28,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Ivaylo Petev,2023/2024,2023-11-07,2024-04-10,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Corneliu Papură,2023/2024,2023-09-21,2023-11-07,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Laurențiu Reghecampf,2023/2024,2023-07-26,2023-09-19,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Eugen Neagoe,2022/2023,2023-01-01,2023-07-25,False,False,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Dragoș Bon,2022/2023,2022-12-08,2022-12-31,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Mirel Rădoi,2022/2023,2022-08-09,2022-12-08,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,László Balint,2021/2022,2022-06-13,2022-08-09,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Laurențiu Reghecampf,2021/2022,2021-07-26,2022-06-12,False,False,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Dragoș Bon,2021/2022,2021-07-23,2021-07-26,False,False,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Paul Pintilie,2021/2022,2021-07-01,2022-02-18,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Marinos Ouzounidis,2020/2021,2021-02-07,2021-07-23,False,False,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Dragoș Bon,2020/2021,2021-01-30,2021-02-07,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Corneliu Papură,2020/2021,2020-11-10,2021-01-30,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Cristiano Bergodi,2019/2020,2020-05-07,2020-11-09,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Corneliu Papură,2019/2020,2020-01-05,2020-05-07,False,False,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Victor Pițurcă,2019/2020,2019-09-01,2020-01-04,True,True,Permanent,inferred
40812,CS Universitatea Craiova,Liga I,Corneliu Papură,2018/2019,2019-04-15,2019-08-31,True,True,Permanent,inferred
29831,FC Viitorul Constanta,Liga I,Ianis Zicu,2024/2025,2025-06-03,,False,False,Permanent,inferred
29831,FC Viitorul Constanta,Liga I,Gheorghe Hagi,2020/2021,2021-06-21,2025-06-02,False,False,Permanent,inferred
29831,FC Viitorul Constanta,Liga I,Cătălin Anghel,2020/2021,2021-04-09,2021-06-21,False,False,Permanent,inferred
29831,FC Viitorul Constanta,Liga I,Mircea Rednic,2020/2021,2020-12-01,2021-04-08,True,True,Permanent,inferred
29831,FC Viitorul Constanta,Liga I,Rubén de la Barrera,2020/2021,2020-08-07,2020-11-30,True,True,Permanent,inferred
29831,FC Viitorul Constanta,Liga I,Gheorghe Hagi,2014/2015,2014-09-15,2020-08-01,True,True,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Daniel Movilă,2021/2022,2022-02-04,2022-04-15,True,True,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Marcel Abăluţă,2021/2022,2022-01-10,2022-01-24,True,True,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Florin Stîngă,2021/2022,2021-07-01,2021-12-22,True,True,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Ionuț Badea,2020/2021,2021-05-09,2021-06-30,False,False,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Eugen Neagoe,2020/2021,2020-11-11,2021-05-09,False,False,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Alexandru Radu,2020/2021,2020-10-01,2020-11-10,True,True,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Bogdan Andone,2019/2020,2019-10-09,2020-09-30,True,True,Permanent,inferred
13499,Astra Giurgiu (- 2024),Liga I,Dan Alexa,2018/2019,2019-06-13,2019-10-09,True,True,Permanent,inferred
312,FC Dinamo 1948,Liga I,Zeljko Kopic,2023/2024,2023-12-01,,False,False,Permanent,inferred
312,FC Dinamo 1948,Liga I,Ovidiu Burcă,2022/2023,2022-07-21,2023-11-28,True,True,Permanent,inferred
312,FC Dinamo 1948,Liga I,Iulian Mihăescu,2022/2023,2022-07-01,2022-07-21,False,False,Permanent,inferred
312,FC Dinamo 1948,Liga I,Dusan Uhrin,2021/2022,2022-03-09,2022-06-30,False,False,Permanent,inferred
312,FC Dinamo 1948,Liga I,Flavius Stoican,2021/2022,2021-12-22,2022-03-09,True,True,Permanent,inferred
312,FC Dinamo 1948,Liga I,Mircea Rednic,2021/2022,2021-10-01,2021-12-21,True,True,Permanent,inferred
312,FC Dinamo 1948,Liga I,Sorin Colceag,2021/2022,2021-09-15,2021-10-01,True,True,Permanent,inferred
